split,filename,label_status
train,c3r3e1n39_jpg.rf.ace962897324d245e326aa2202feb4df.jpg,ANNOTATED
train,c3r3e1n3_jpg.rf.7f25332c6c9bb184219b22b116bc59c0.jpg,ANNOTATED
train,c3r3e1n40_jpg.rf.aa56a153ac19954386a3ccd8bef5dfb9.jpg,ANNOTATED
train,c3r3e1n4_jpg.rf.d91878abac6300e307932d93c9eeebd0.jpg,ANNOTATED
train,c3r3e1n5_jpg.rf.c336735844954edc81c6941b93ef3dc7.jpg,ANNOTATED
train,c3r3e1n6_jpg.rf.7a73fa36f1821221483c5f74f39ac498.jpg,ANNOTATED
train,c3r3e1n7_jpg.rf.26dfa75240b7912b8b208d0f0ce3279a.jpg,ANNOTATED
train,c3r3e1n8_jpg.rf.ef3b56fdb77192412cb863ee1a888589.jpg,ANNOTATED
train,c3r3e1n9_jpg.rf.8b12230f8a5beaa586b601f03e500c21.jpg,ANNOTATED
train,c3r3e2n10_jpg.rf.1c113c0cd9084d7c62adacafcd4042a4.jpg,ANNOTATED
train,c3r3e2n11_jpg.rf.64f97d5482337fa8d2b31600957bf0f0.jpg,ANNOTATED
train,c3r3e2n12_jpg.rf.be55a530ce1dc555cae632798b5b9d1a.jpg,ANNOTATED
train,c3r3e2n13_jpg.rf.f6f14ce2dcb0fbc7baee6db02bd68cca.jpg,ANNOTATED
train,c3r3e2n14_jpg.rf.6301875d0d62890ca91ee9bf5ddcb1a1.jpg,ANNOTATED
train,c3r3e2n15_jpg.rf.c7cc5078fedaacb4592f0ac41b0cfcc2.jpg,ANNOTATED
train,c3r3e2n16_jpg.rf.8042d08b9491cc9beee2e965414a4cf5.jpg,ANNOTATED
train,c3r3e2n17_jpg.rf.548a8050a3bf19bbe469f1dba1642b11.jpg,ANNOTATED
train,c3r3e2n18_jpg.rf.b6efda468fe58b3a168022701c9e65cb.jpg,ANNOTATED
train,c3r3e2n19_jpg.rf.a9acbc939ae03d2a8ddf64825f1c01b5.jpg,ANNOTATED
train,c3r3e2n1_jpg.rf.5a0d9fa481ebd615fcd4369986a7e570.jpg,ANNOTATED
train,c3r3e2n20_jpg.rf.55e3e72a381429260d64a5192c439685.jpg,ANNOTATED
train,c3r3e2n21_jpg.rf.e4615ecc8b74dec7baa5bf1bc3beea1c.jpg,ANNOTATED
train,c3r3e2n22_jpg.rf.f24a8a1a4f30ed59965ffab9197a8a35.jpg,ANNOTATED
train,c3r3e2n23_jpg.rf.5bca9f64932d4c5af5b492715e61d6a6.jpg,ANNOTATED
train,c3r3e2n24_jpg.rf.23ce51df075f39ecb5b06336c6c9b4a1.jpg,ANNOTATED
train,c3r3e2n25_jpg.rf.059553314036fd48ea7d8da903978198.jpg,ANNOTATED
train,c3r3e2n26_jpg.rf.6d5d60b85321956b65c635695abc8bff.jpg,ANNOTATED
train,c3r3e2n27_jpg.rf.f50410eeafff7667bc0cc64c82e54fb7.jpg,ANNOTATED
train,c3r3e2n28_jpg.rf.05f1d6063ba2c6e544f1852e2728480a.jpg,ANNOTATED
train,c3r3e2n29_jpg.rf.0ed2f2acf0438858ed6ba4b8e2cafba2.jpg,ANNOTATED
train,c3r3e2n2_jpg.rf.84ae91138254d4eed79162d7cb72efa7.jpg,ANNOTATED
train,c3r3e2n30_jpg.rf.c248e8404c669261de5fb77e2eec2e61.jpg,ANNOTATED
train,c3r3e2n31_jpg.rf.fd981994919869c72cf5df6667388a99.jpg,ANNOTATED
train,c3r3e2n32_jpg.rf.07b9e0da0fbd64ddfbbb7d23abc4fb7c.jpg,ANNOTATED
train,c3r3e2n33_jpg.rf.b32f12251d3f143c17e0156c72c1bac8.jpg,ANNOTATED
train,c3r3e2n34_jpg.rf.9299458c5b2a3f4c9f57165a484d7df9.jpg,ANNOTATED
train,c3r3e2n35_jpg.rf.3b9e09290a449f43c9357fba73975044.jpg,ANNOTATED
train,c3r3e2n36_jpg.rf.31de61fc0a1aabfdb5c57545a8528769.jpg,ANNOTATED
train,c3r3e2n37_jpg.rf.e2b5cee16ae67ad553b08fd9ddb661ed.jpg,ANNOTATED
train,c3r3e2n38_jpg.rf.d37bed0567132ea1f6d19ef472892cc8.jpg,ANNOTATED
train,c3r3e2n39_jpg.rf.a6b174a20eb4d5e6874235c3162a3c3e.jpg,ANNOTATED
train,c3r3e2n3_jpg.rf.9d21f5a95cde15f3e506f212affb05a2.jpg,ANNOTATED
train,c3r3e2n40_jpg.rf.452d6beb9c914c26f4069fabb456d4bc.jpg,ANNOTATED
train,c3r3e2n4_jpg.rf.49df4ac18b2aa958a5d5302026a73293.jpg,ANNOTATED
train,c3r3e2n5_jpg.rf.afd7d72446ff68f62b3c939a9b92b6e7.jpg,ANNOTATED
train,c3r3e2n6_jpg.rf.773d906a56ce040dc4540cbdf066097b.jpg,ANNOTATED
train,c3r3e2n7_jpg.rf.64a8185b392e36b8912df79ec9e3d4d2.jpg,ANNOTATED
train,c3r3e2n8_jpg.rf.ca089ece42147461bf2adad09515c212.jpg,ANNOTATED
train,c3r3e2n9_jpg.rf.493b3d1bc5a164e710302f04cd1b9f99.jpg,ANNOTATED
train,c3r3e3n10_jpg.rf.550f2ee93fd5a08fb88ea750078db90f.jpg,ANNOTATED
train,c3r3e3n11_jpg.rf.966da4994c46e47f2b375f686cdf3a7d.jpg,ANNOTATED
train,c3r3e3n12_jpg.rf.d587e9a12bd963f36083197f7713628d.jpg,ANNOTATED
train,c3r3e3n13_jpg.rf.e912bfb4e92c311a209c34280f8af455.jpg,ANNOTATED
train,c3r3e3n14_jpg.rf.27055027b9e730d7824a85894d0af204.jpg,ANNOTATED
train,c3r3e3n15_jpg.rf.56a81f3a527d4b2193ecbfb0b44eb3c4.jpg,ANNOTATED
train,c3r3e3n16_jpg.rf.f46be77ae6201693efc96884e67870aa.jpg,ANNOTATED
train,c3r3e3n17_jpg.rf.2c1268f827c39c20b23470ef0a4ccc41.jpg,ANNOTATED
train,c3r3e3n18_jpg.rf.b7be1a5923e8096a7f8b67f3618ee5bc.jpg,ANNOTATED
train,c3r3e3n19_jpg.rf.b4a4e63c26742dcbe9f232090a15f898.jpg,ANNOTATED
train,c3r3e3n1_jpg.rf.338c1b9162f6f78da3d9b4d995b680f6.jpg,ANNOTATED
train,c3r3e3n20_jpg.rf.1a3e17908d9867fad2888d432ad6058e.jpg,ANNOTATED
train,c3r3e3n21_jpg.rf.25e121658edcd300bed6eecd744be971.jpg,ANNOTATED
train,c3r3e3n22_jpg.rf.e1d6286a801cec8acdf3ae17ee2be5bb.jpg,ANNOTATED
train,c3r3e3n23_jpg.rf.5d00c2241768c89e0cbf83f3f0e17c4a.jpg,ANNOTATED
train,c3r3e3n24_jpg.rf.c6aa35475e28974b80caa10d3b2c9042.jpg,ANNOTATED
train,c3r3e3n25_jpg.rf.29d3560a8b49ba39f9f6a733a0b46e8f.jpg,ANNOTATED
train,c3r3e3n26_jpg.rf.4818eac449fd2b8b38314aaa73597a4b.jpg,ANNOTATED
train,c3r3e3n27_jpg.rf.a5833c54137d21af289a58d94a472ae5.jpg,ANNOTATED
train,c3r3e3n28_jpg.rf.e3ff4b05ef15b208be5a2a0af5324f90.jpg,ANNOTATED
train,c3r3e3n29_jpg.rf.fe01bfe049df7c4bd49165d67a4da2f2.jpg,ANNOTATED
train,c3r3e3n2_jpg.rf.819d8a9d310df7df75ac16b646536acd.jpg,ANNOTATED
train,c3r3e3n30_jpg.rf.f5a3119881d4841bda85a2a728eda07d.jpg,ANNOTATED
train,c3r3e3n31_jpg.rf.52f0c4ed064c3f39193c927552500038.jpg,ANNOTATED
train,c3r3e3n32_jpg.rf.aec993b22ac0af9f800bfdbb8d32e648.jpg,ANNOTATED
train,c3r3e3n33_jpg.rf.a581aa0b775666bffc195a9b3dcbec53.jpg,ANNOTATED
train,c3r3e3n34_jpg.rf.4d4ef81c12d549eef0d6fba4db746d5d.jpg,ANNOTATED
train,c3r3e3n35_jpg.rf.e2b7d09fd0d508d663edc5809d026799.jpg,ANNOTATED
train,c3r3e3n36_jpg.rf.be9c053745c3e14a30651fafb19b2075.jpg,ANNOTATED
train,c3r3e3n37_jpg.rf.0328cbe0155c98e6dccbd77f1db08c73.jpg,ANNOTATED
train,c3r3e3n38_jpg.rf.d959b7e3e5e0e66e80970c5af67bcae3.jpg,ANNOTATED
train,c3r3e3n39_jpg.rf.bd638839ad5aa78398e857d134d68b02.jpg,ANNOTATED
train,c3r3e3n3_jpg.rf.69fa5c65e945354af81fc7db14b0bc13.jpg,ANNOTATED
train,c3r3e3n40_jpg.rf.373b3c2e8c76dd1e18eef3e618352cad.jpg,ANNOTATED
train,c3r3e3n4_jpg.rf.3caaebd2c374ab25ef5c69d7b4f60ca8.jpg,ANNOTATED
train,c3r3e3n5_jpg.rf.bb0bd13ba5c3cd411608ff99b770d256.jpg,ANNOTATED
train,c3r3e3n6_jpg.rf.acf119e2daaf577205079c6b79a47393.jpg,ANNOTATED
train,c3r3e3n7_jpg.rf.5b0c311d8fa8d888fa49c42855aa6b53.jpg,ANNOTATED
train,c3r3e3n8_jpg.rf.8354339dd66ebcd26c1624ba7b2d2d51.jpg,ANNOTATED
train,c3r3e3n9_jpg.rf.e1ad42038a162e1ac86c14fd8c4af5f5.jpg,ANNOTATED
train,c3r3e4n10_jpg.rf.07c0c341b898a7a764d0085e9e8eb8fa.jpg,ANNOTATED
train,c3r3e4n11_jpg.rf.dc75f593ee9cc6aec676ea0be546c02e.jpg,ANNOTATED
train,c3r3e4n12_jpg.rf.e7bfcf2e3e5e0a73ccffd9a4e8191106.jpg,ANNOTATED
train,c3r3e4n13_jpg.rf.14abd9e906ceeecebd4265559c494941.jpg,ANNOTATED
train,c3r3e4n14_jpg.rf.884bd98cc84ecc20d72f13b2adbb40a8.jpg,ANNOTATED
train,c3r3e4n15_jpg.rf.ecc5c98a2f6e15c878c6397fbb39908b.jpg,ANNOTATED
train,c3r3e4n16_jpg.rf.3836b2cae9c935ba34f94f8ce7d02672.jpg,ANNOTATED
train,c3r3e4n17_jpg.rf.7d750c32bbc77f669e798ed0d20efb08.jpg,ANNOTATED
train,c3r3e4n18_jpg.rf.36860c2cf628f6c8fcd3655a3a696539.jpg,ANNOTATED
train,c3r3e4n19_jpg.rf.9e23aaf81cf0d226583ed8efbafdf8c5.jpg,ANNOTATED
train,c3r3e4n1_jpg.rf.2fdf3874345930a0f783bdb3b71f98cb.jpg,ANNOTATED
train,c3r3e4n20_jpg.rf.fa880338481b33efbd5f305aebaa897b.jpg,ANNOTATED
train,c3r3e4n21_jpg.rf.a1d42bca3ed1c81ae64af742d2e7ae87.jpg,ANNOTATED
train,c3r3e4n22_jpg.rf.c0d87f1ebd62b3465010cee0dfe190b2.jpg,ANNOTATED
train,c3r3e4n23_jpg.rf.c70f8486fc4044046e4ef533ecd564a3.jpg,ANNOTATED
train,c3r3e4n24_jpg.rf.0e09eb9fb11a559561951e0a565ca35c.jpg,ANNOTATED
train,c3r3e4n25_jpg.rf.6e80863965de526415ea04517253ee16.jpg,ANNOTATED
train,c3r3e4n26_jpg.rf.68483e9463673310cd6afab022270f79.jpg,ANNOTATED
train,c3r3e4n27_jpg.rf.88cfe9223c6f40d9597463963f2c152f.jpg,ANNOTATED
train,c3r3e4n28_jpg.rf.8484e95013b74308c31cafb08b5b8155.jpg,ANNOTATED
train,c3r3e4n29_jpg.rf.8a702f431574f672aca027a115096d4e.jpg,ANNOTATED
train,c3r3e4n2_jpg.rf.3df444472d561a2bf2254fb04a3bfabf.jpg,ANNOTATED
train,c3r3e4n30_jpg.rf.fd07563c0cdf116a26dd53681b09b851.jpg,ANNOTATED
train,c3r3e4n31_jpg.rf.e04777491412661b5f05ffffb2c0e653.jpg,ANNOTATED
train,c3r3e4n32_jpg.rf.834b30e934e35d0316aeed2241d8cac6.jpg,ANNOTATED
train,c3r3e4n33_jpg.rf.ba0b13efab640897a6c1dd44731c19ca.jpg,ANNOTATED
train,c3r3e4n34_jpg.rf.c8de6d8f796de6d79b2447930698a3e8.jpg,ANNOTATED
train,c3r3e4n35_jpg.rf.9437a04438a5ec4494518722d1d4a70a.jpg,ANNOTATED
train,c3r3e4n36_jpg.rf.895a8a766427375af14f0b92f9877b3e.jpg,ANNOTATED
train,c3r3e4n37_jpg.rf.8cec7929809a6b30a165634e538a9ff6.jpg,ANNOTATED
train,c3r3e4n38_jpg.rf.9a2b834a3f499ba52fd0f1fdd22befa6.jpg,ANNOTATED
train,c3r3e4n39_jpg.rf.4d4f5a73ac183bf049ddfcce0a9a64a7.jpg,ANNOTATED
train,c3r3e4n3_jpg.rf.e7de9a703b6dd7768f1da92a8e862d18.jpg,ANNOTATED
train,c3r3e4n40_jpg.rf.c14545e21201375e19ac59ce1dae1694.jpg,ANNOTATED
train,c3r3e4n4_jpg.rf.45a8345cada09889dbffef2908306ca9.jpg,ANNOTATED
train,c3r3e4n5_jpg.rf.433fa26094c9bbef095a86cc6a98d22c.jpg,ANNOTATED
train,c3r3e4n6_jpg.rf.6bab07bcf3d177f9893ba41f74b22186.jpg,ANNOTATED
train,c3r3e4n7_jpg.rf.69bfaba9e258542961dd0d17bb9e0fe6.jpg,ANNOTATED
train,c3r3e4n8_jpg.rf.6e6b1924aa46a9b02c6c5e195b9df27b.jpg,ANNOTATED
train,c3r3e4n9_jpg.rf.ca10c5f8aeca335249bf41f9c44ddd9e.jpg,ANNOTATED
valid,c3r1e0n10_jpg.rf.88cd8e264437fa9363b8d3d91bda6abe.jpg,EMPTY
valid,c3r1e0n6_jpg.rf.ab623364e584a3e7df807c94dead71e9.jpg,EMPTY
valid,c3r1e0n7_jpg.rf.535cc02b0c85502ddb6dab7d4bc39aec.jpg,EMPTY
valid,c3r1e0n8_jpg.rf.e6cb62d02fd168f9a90bc65d8820c923.jpg,EMPTY
valid,c3r1e0n9_jpg.rf.b3a94b2c9e0c130ba6aff361f0e27fc8.jpg,EMPTY
valid,c3r1e1n10_jpg.rf.cbd48916cfdb9712cba00bb28510f50c.jpg,ANNOTATED
valid,c3r1e1n6_jpg.rf.f04516c595d3a829801a3c9fc7a9622c.jpg,ANNOTATED
valid,c3r1e1n7_jpg.rf.c1077f40cf6583fcf43d17bb87d872e8.jpg,ANNOTATED
valid,c3r1e1n8_jpg.rf.766a1f3114c9b2af92912f10217c0874.jpg,ANNOTATED
valid,c3r1e1n9_jpg.rf.a9ba2455c895faa9c58bd0ef5050d08d.jpg,ANNOTATED
valid,c3r1e2n10_jpg.rf.8b81fdc0395b5a49a82a3f1fbb2b19f9.jpg,ANNOTATED
valid,c3r1e2n6_jpg.rf.1e2ba126930113de7cf0fa9ca94250b8.jpg,ANNOTATED
valid,c3r1e2n7_jpg.rf.7fbefc4d96dfb02fe2ee19c56741f0d5.jpg,ANNOTATED
valid,c3r1e2n8_jpg.rf.dc222ee741c7d3f8f50ac10463a07440.jpg,ANNOTATED
valid,c3r1e2n9_jpg.rf.4c9f67f43b201b52a03ed52d66e2ea84.jpg,ANNOTATED
valid,c3r1e3n10_jpg.rf.e42149231bce181716d3d37d1df5822f.jpg,ANNOTATED
valid,c3r1e3n6_jpg.rf.3c9d2913c84b3a95056c03d371a4117b.jpg,ANNOTATED
valid,c3r1e3n7_jpg.rf.8cbdf986d135e780fdcf60369febf7e9.jpg,ANNOTATED
valid,c3r1e3n8_jpg.rf.a3e0fcf300c1885a6e214271303a99f3.jpg,ANNOTATED
valid,c3r1e3n9_jpg.rf.7bbf0e5e6874228050797b4400ad2f48.jpg,ANNOTATED
valid,c3r1e4n10_jpg.rf.4ef16d2b4cea0d632fd7bed294cc991e.jpg,ANNOTATED
valid,c3r1e4n6_jpg.rf.d12530a37baaa95c37f777c26eb7a495.jpg,ANNOTATED
valid,c3r1e4n7_jpg.rf.2c15835df1ee2d86a6b28b32c1ec6c72.jpg,ANNOTATED
valid,c3r1e4n8_jpg.rf.d6cdb80ed5d792545434ee53bf373334.jpg,ANNOTATED
valid,c3r1e4n9_jpg.rf.1546232aaabdd5903097e8bb22fdfe7c.jpg,ANNOTATED
valid,c3r3e0n46_jpg.rf.55a80857fb914799bd480c360e9b88e3.jpg,EMPTY
valid,c3r3e0n47_jpg.rf.63e90b125b533b7fb44bdc35e86d9950.jpg,EMPTY
valid,c3r3e0n48_jpg.rf.1d378cd5ab560433ff3bb094a3c8b3bd.jpg,EMPTY
valid,c3r3e0n49_jpg.rf.a46cab18c700bb679e71546a0eb54874.jpg,EMPTY
valid,c3r3e0n50_jpg.rf.3394a200c5b9c1e76811a8d8f07e4093.jpg,EMPTY
valid,c3r3e1n46_jpg.rf.b1284243604623525be1b4e8cd8e1c9e.jpg,ANNOTATED
valid,c3r3e1n47_jpg.rf.af210e194c5aedd410eab0d6ed3d6d87.jpg,ANNOTATED
valid,c3r3e1n48_jpg.rf.9662d0a156040a0aad3ca16da60e2a9e.jpg,ANNOTATED
valid,c3r3e1n49_jpg.rf.3b504225dc10fa0f3fa210cddfbf4d81.jpg,ANNOTATED
valid,c3r3e1n50_jpg.rf.934bb26f3fa0921a83f28565dcbe0c6e.jpg,ANNOTATED
valid,c3r3e2n46_jpg.rf.7c8f775f5b7406ddf5bfbb7f69cd92c7.jpg,ANNOTATED
valid,c3r3e2n47_jpg.rf.d8cbf14edd4e0dfb6620b79e2193dd0f.jpg,ANNOTATED
valid,c3r3e2n48_jpg.rf.e285ab86767f3f85f60be2ef06f4dd0f.jpg,ANNOTATED
valid,c3r3e2n49_jpg.rf.a22c29c94172e4ddc1ea0f4edd08ea4c.jpg,ANNOTATED
valid,c3r3e2n50_jpg.rf.6b464aa74f500866694384a2a400e861.jpg,ANNOTATED
valid,c3r3e3n46_jpg.rf.f8dbfe201cdd59314b0ce86f3cc6fba9.jpg,ANNOTATED
valid,c3r3e3n47_jpg.rf.eabbbbf38a4f9ff73b7cfc0e46506aa1.jpg,ANNOTATED
valid,c3r3e3n48_jpg.rf.4c36581c4d5322906ebbbdd9fe72034f.jpg,ANNOTATED
valid,c3r3e3n49_jpg.rf.d1c892f60585043e0cb9fd9d7e405d20.jpg,ANNOTATED
valid,c3r3e3n50_jpg.rf.ac129271322dd1902992400416e38380.jpg,ANNOTATED
valid,c3r3e4n46_jpg.rf.8a5d8903b922de355002d6fcad8ebcd1.jpg,ANNOTATED
valid,c3r3e4n47_jpg.rf.093ab9b6e1a95b2741c614fdf4809852.jpg,ANNOTATED
valid,c3r3e4n48_jpg.rf.996e4947b7b1d6dba3ec5e8a27f40435.jpg,ANNOTATED
valid,c3r3e4n49_jpg.rf.191b4e35fcab2314405db27016d25495.jpg,ANNOTATED
valid,c3r3e4n50_jpg.rf.52dc1993e0b68f1d340a1e6565d2be5a.jpg,ANNOTATED
test,c3r1e0n1_jpg.rf.ce01046d253af48a0496540469f34d4f.jpg,EMPTY
test,c3r1e0n2_jpg.rf.bdcd37376840d47b016e70a0e65948a3.jpg,EMPTY
test,c3r1e0n3_jpg.rf.6d407fbd375650c6ade9a7f84cd85904.jpg,EMPTY
test,c3r1e0n4_jpg.rf.a3b2bd1f02e4abd9f5b098dd6f53dc5e.jpg,EMPTY
test,c3r1e0n5_jpg.rf.30709f433544143d645637b97c29e266.jpg,EMPTY
test,c3r1e1n1_jpg.rf.498c25e16652009a75de8f92bc3a0437.jpg,ANNOTATED
test,c3r1e1n2_jpg.rf.fbadc02244ecdec479fd1aaf14534caf.jpg,ANNOTATED
test,c3r1e1n3_jpg.rf.c05b3a2e7b8181e84a4c4d680218257d.jpg,ANNOTATED
test,c3r1e1n4_jpg.rf.ac981c959990c1d910227ce24baa1d46.jpg,ANNOTATED
test,c3r1e1n5_jpg.rf.e040bc3572c548f09bf4181e502d1f19.jpg,ANNOTATED
test,c3r1e2n1_jpg.rf.9ae0c1ed203a1e54700cf951891edc92.jpg,ANNOTATED
test,c3r1e2n2_jpg.rf.095a61c01e6a0cc80cd32fa6873e95c8.jpg,ANNOTATED
test,c3r1e2n3_jpg.rf.7f970fb1eb7b54bde239395a4bb8673b.jpg,ANNOTATED
test,c3r1e2n4_jpg.rf.57f77c323b07b89590238b20c39b2532.jpg,ANNOTATED
test,c3r1e2n5_jpg.rf.adac59bee8bae661a9f55b1d6afd0b08.jpg,ANNOTATED
test,c3r1e3n1_jpg.rf.31dcbce196b028f47b335bb359a3a7e7.jpg,ANNOTATED
test,c3r1e3n2_jpg.rf.cd8419a3d38db94735f859995b4484a4.jpg,ANNOTATED
test,c3r1e3n3_jpg.rf.8435e48e0e2455e3a4d862bd22df6f50.jpg,ANNOTATED
test,c3r1e3n4_jpg.rf.09e2afa2b8e4ead55bf19d5c32926013.jpg,ANNOTATED
test,c3r1e3n5_jpg.rf.6cf5430f07e29d94af0e19aaec226e11.jpg,ANNOTATED
test,c3r1e4n1_jpg.rf.eb8bed4f8a32794520a4ba633340ea9e.jpg,ANNOTATED
test,c3r1e4n2_jpg.rf.baae492f1202df03cedcc8589f01978a.jpg,ANNOTATED
test,c3r1e4n3_jpg.rf.b31f2a1074caf8aac1f945cc2e2c44f0.jpg,ANNOTATED
test,c3r1e4n4_jpg.rf.a55443469e2989ee31ae0d79f4842790.jpg,ANNOTATED
test,c3r1e4n5_jpg.rf.6d5a398e9b2525b3ab58bf41d99a109a.jpg,ANNOTATED
test,c3r3e0n41_jpg.rf.cbdd7236c55155a9f45da36afe4903d2.jpg,EMPTY
test,c3r3e0n42_jpg.rf.ee7cb300dc4965e2370fbf8a6418874f.jpg,EMPTY
test,c3r3e0n43_jpg.rf.18d5fb7c60d5466ccc4a9545ba9c8acd.jpg,EMPTY
test,c3r3e0n44_jpg.rf.2fa31bcb75e5ca9241ffb3a886f4853b.jpg,EMPTY
test,c3r3e0n45_jpg.rf.1c6c1afa56dcf47b1dc58feb5731fa0c.jpg,EMPTY
test,c3r3e1n41_jpg.rf.9a03fc475897a80e62dbf3d59bea6ac1.jpg,ANNOTATED
test,c3r3e1n42_jpg.rf.4945f6aee636b33ff405c93b44d98275.jpg,ANNOTATED
test,c3r3e1n43_jpg.rf.57ff6b96d02bf44368191cfa02b9871c.jpg,ANNOTATED
test,c3r3e1n44_jpg.rf.8d1a9abf2b99a4cc784b249b5043fa36.jpg,ANNOTATED
test,c3r3e1n45_jpg.rf.159cce52eeaa07be85b5e10b06c2f6ff.jpg,ANNOTATED
test,c3r3e2n41_jpg.rf.b479320d27b02c7e3026d9b519fdbe0b.jpg,ANNOTATED
test,c3r3e2n42_jpg.rf.8609c76b8f3f54cf6b288f81c1d2a5a3.jpg,ANNOTATED
test,c3r3e2n43_jpg.rf.8984ca11de1e857460dfba33d176b566.jpg,ANNOTATED
test,c3r3e2n44_jpg.rf.9e082f78bec3403c6badec3f730428bb.jpg,ANNOTATED
test,c3r3e2n45_jpg.rf.dd7af4100462f326c05d6503eae8857b.jpg,ANNOTATED
test,c3r3e3n41_jpg.rf.0249f22c6b1c681bc55a16036a82f99b.jpg,ANNOTATED
test,c3r3e3n42_jpg.rf.144ad771bc1228259c2aa6076a34572c.jpg,ANNOTATED
test,c3r3e3n43_jpg.rf.0fed84ee0ab646cda091b57a183d6772.jpg,ANNOTATED
test,c3r3e3n44_jpg.rf.6d9c4c220cabe9328317dac364ad34de.jpg,ANNOTATED
test,c3r3e3n45_jpg.rf.4cb606982af92ac946ff13d98b282330.jpg,ANNOTATED
test,c3r3e4n41_jpg.rf.aaedb877f3328c8a6bc527b877cf3a39.jpg,ANNOTATED
test,c3r3e4n42_jpg.rf.8522f50ab53c284563fd58815b8ad2d6.jpg,ANNOTATED
test,c3r3e4n43_jpg.rf.2548a336447d3a9537e52895e33b864b.jpg,ANNOTATED
test,c3r3e4n44_jpg.rf.e4b6935b6ef223ad052ad64e41b3f10b.jpg,ANNOTATED
test,c3r3e4n45_jpg.rf.ac93113093e354b2ac4f72cab3cf431d.jpg,ANNOTATED
